Price,Close,High,Low,Open,Volume
Ticker,2317.TW,2317.TW,2317.TW,2317.TW,2317.TW
Date,,,,,
2000-03-16,15.08857536315918,15.08857536315918,13.553660191593343,13.553660191593343,183769198
2000-03-17,15.293320655822754,15.60043714473744,14.577380484151776,14.577380484151776,269405311
2000-03-20,14.781458854675293,15.088575323097698,14.781458854675293,14.781458854675293,129478732
2000-03-21,15.498066902160645,15.751337464452968,14.372639041917568,14.372639041917568,230740527
2000-03-22,15.70280933380127,15.853708815354862,15.293321755245385,15.395693925576387,162530267
2000-03-23,16.774391174316406,16.774391174316406,16.774391174316406,16.774391174316406,66685305
2000-03-24,17.899818420410156,17.899818420410156,16.876762883789524,17.339431412197204,234985680
2000-03-27,18.7719783782959,19.127623344020115,18.15774638871538,18.15774638871538,201955576
2000-03-28,18.411678314208984,18.9228741240667,18.260113885008597,18.77197356118164,122202264
2000-03-29,18.411678314208984,18.87434571696984,18.157741729220398,18.157741729220398,132588881
2000-03-30,18.669605255126953,19.180802273163128,18.20693775696255,18.41168211075791,163259342
2000-03-31,18.055374145507812,18.669606133008067,17.38862723141673,18.362490690642062,156873270
2000-04-03,18.055374145507812,18.055374145507812,18.055374145507812,18.055374145507812,0
2000-04-04,18.055374145507812,18.055374145507812,18.055374145507812,18.055374145507812,0
2000-04-05,17.899818420410156,18.260114787967353,17.032314929645757,17.032314929645757,121341596
2000-04-06,16.774391174316406,17.85129269680502,16.774391174316406,17.388624155947525,118265515
2000-04-07,17.081512451171875,17.286256835749228,16.774395874305846,16.876768066594522,124074466
2000-04-10,17.388620376586914,17.388620376586914,17.388620376586914,17.388620376586914,127193043
2000-04-11,16.929946899414062,16.929946899414062,16.929946899414062,16.929946899414062,90829473
2000-04-12,16.67201805114746,16.67201805114746,16.67201805114746,16.67201805114746,102663820
2000-04-13,15.546594619750977,15.546594619750977,15.546594619750977,15.546594619750977,155520481
2000-04-14,14.728278160095215,15.498063093199105,14.728278160095215,15.342509960307334,161000919
2000-04-17,14.01234245300293,14.012342453002928,14.012342453002928,14.012342453002928,138990930
2000-04-18,14.475011825561523,14.830654578448438,14.372639645604941,14.830654578448438,180090512
2000-04-19,14.421165466308594,14.421165466308594,14.421165466308594,14.421165466308594,153272913
2000-04-20,14.421165466308594,14.57738250618664,13.909970652440734,14.421165466308594,61250641
2000-04-21,14.83065128326416,14.986203323589944,14.3726364521858,14.3726364521858,104676165
2000-04-24,14.065521240234375,14.065521240234375,14.065521240234375,14.065521240234375,47985802
2000-04-25,14.781458854675293,14.781458854675293,14.781458854675293,14.781458854675293,58029852
2000-04-26,14.167892456054688,14.986203660264252,14.065520296544056,14.986203660264252,80349732
2000-04-27,14.728278160095215,14.728278160095215,14.728278160095215,14.728278160095215,53257884
2000-04-28,15.08857536315918,15.08857536315918,15.08857536315918,15.08857536315918,118338504
2000-05-01,15.08857536315918,15.08857536315918,15.08857536315918,15.08857536315918,0
2000-05-02,14.114712715148926,14.986203812522474,14.114712715148924,14.986203812522474,67576649
2000-05-03,14.114712715148926,14.114712715148924,14.114712715148924,14.114712715148924,62286094
2000-05-04,13.602852821350098,14.318791921162587,13.553661645130425,14.1147136583067,64335855
2000-05-05,14.167892456054688,14.167892456054688,14.167892456054688,14.167892456054688,70368714
2000-05-08,13.807597160339355,13.807597160339355,13.807597160339355,13.807597160339355,53973921
2000-05-09,14.065521240234375,14.114713518735709,13.705224853219589,13.807597019598619,0
2000-05-10,13.807597160339355,13.807597160339355,13.807597160339355,13.807597160339355,58384474
2000-05-11,12.886910438537598,13.705222670065883,12.886910438537598,13.295734069778659,75608980
2000-05-12,12.632975578308105,12.632975578308105,12.632975578308105,12.632975578308105,105249824
2000-05-15,12.375056266784668,12.37505626678467,12.37505626678467,12.37505626678467,55949171
2000-05-16,13.193360328674316,13.193360328674316,13.193360328674316,13.193360328674316,58146311
2000-05-17,14.114712715148926,14.114712715148924,13.963148278897513,14.114712715148924,54080309
2000-05-18,14.728278160095215,14.933022461088557,14.11471132893202,14.11471132893202,187760767
2000-05-19,14.475011825561523,14.475011825561523,14.475011825561523,14.475011825561523,100248313
2000-05-22,14.167892456054688,14.318790818890742,13.807596093213068,14.11471257174496,86251894
2000-05-23,14.421165466308594,14.475011431783186,14.012342829612384,14.167894900268237,61878338
2000-05-24,14.065521240234375,14.065521240234375,14.065521240234375,14.065521240234375,58392110
2000-05-25,13.758403778076172,14.421162936541615,13.705223893920808,14.318790777328136,69123287
2000-05-26,13.705225944519043,14.065522360222982,13.295737246396763,13.500481595457904,79803156
2000-05-29,13.349578857421875,13.349578857421875,13.349578857421875,13.349578857421875,63403041
2000-05-30,13.500483512878418,13.602855701948506,13.29573913473824,13.500483512878418,0
2000-05-31,14.421165466308594,14.421165466308594,14.421165466308594,14.421165466308594,91535082
2000-06-01,14.679086685180664,14.830651114765203,14.318790334526843,14.372636288890595,141661987
2000-06-02,15.08857536315918,15.08857536315918,15.08857536315918,15.08857536315918,253587779
2000-06-05,15.906886100769043,15.906886100769043,15.906886100769043,15.906886100769043,102495367
2000-06-06,15.906886100769043,15.906886100769043,15.906886100769043,15.906886100769043,0
2000-06-07,16.365570068359375,16.365570068359375,16.365570068359375,16.365570068359375,149570240
2000-06-08,15.906886100769043,15.906886100769043,15.906886100769043,15.906886100769043,72684357
2000-06-09,15.906886100769043,15.906886100769043,15.906886100769043,15.906886100769043,87763351
2000-06-12,15.906886100769043,15.906886100769043,15.906886100769043,15.906886100769043,62137567
2000-06-13,15.498066902160645,15.85370964010966,15.498066902160643,15.600439077817335,56488928
2000-06-14,15.70280933380127,15.804516534954512,15.498066095907388,15.60043826623839,53433216
2000-06-15,15.035398483276367,15.035398483276367,15.035398483276367,15.035398483276367,67645115
2000-06-16,15.342511177062988,15.498064322291082,15.035395803984743,15.088575687829428,71425188
2000-06-19,15.190949440002441,15.190949440002443,15.190949440002443,15.190949440002443,17864622
2000-06-20,14.98620319366455,15.546590177095318,14.98620319366455,15.546590177095318,59555903
2000-06-21,14.933024406433105,15.190948620653764,14.933024406433107,15.035396570265933,39376855
2000-06-22,15.498066902160645,15.498066902160643,14.883833848220494,15.088578199533877,70005315
2000-06-23,15.08857536315918,15.498063988809614,15.08857536315918,15.444218034253913,28411960
2000-06-26,14.728278160095215,14.728278160095215,14.728278160095215,14.728278160095215,42564890
2000-06-27,14.372635841369629,14.883830533837966,14.065519382789303,14.830650652983024,74503530
2000-06-28,14.01234245300293,14.318792904291026,13.807598104162539,14.114714627423123,68202980
2000-06-29,14.114712715148926,14.523535285469562,13.909968394047484,14.523535285469562,96567957
2000-06-30,14.217083930969238,14.421163285225004,13.860776272423674,14.114712872048575,137319544
2000-07-03,14.475011825561523,14.475011825561523,14.475011825561523,14.475011825561523,64833490
2000-07-04,13.758403778076172,13.758403778076174,13.758403778076174,13.758403778076174,42334815
2000-07-05,14.679086685180664,14.679086685180662,14.679086685180662,14.679086685180662,114221631
2000-07-06,14.625907897949219,14.830652225377095,14.372637365203474,14.475009528917411,62758071
2000-07-07,14.57737922668457,14.57737922668457,14.57737922668457,14.57737922668457,51558814
2000-07-10,14.523538589477539,14.523538589477539,14.523538589477539,14.523538589477539,77694757
2000-07-11,14.421165466308594,14.421165466308594,14.421165466308594,14.421165466308594,50256766
2000-07-12,14.475011825561523,14.475011825561523,14.475011825561523,14.475011825561523,33735809
2000-07-13,14.679086685180664,14.679086685180662,14.679086685180662,14.679086685180662,109220728
2000-07-14,15.568570137023926,15.77424479601083,14.7458670699369,14.7458670699369,164809511
2000-07-17,21.011754989624023,21.011754989624023,21.011754989624023,21.011754989624023,56915950
2000-07-18,20.662782669067383,21.18538467907059,20.575969988907996,21.01176153432184,41468805
2000-07-19,20.924076080322266,20.924076080322266,20.924076080322266,20.924076080322266,41468805
2000-07-20,20.662782669067383,21.01176153432184,20.662782669067383,20.92408256628398,26786804
2000-07-21,20.4882869720459,20.4882869720459,20.4882869720459,20.4882869720459,53821782
2000-07-24,20.407554626464844,20.407554626464844,20.407554626464844,20.407554626464844,18663593
2000-07-25,20.319873809814453,20.575964837798733,20.058571762443744,20.058571762443744,42187946
2000-07-26,20.407554626464844,20.407554626464844,20.407554626464844,20.407554626464844,51180197
2000-07-27,20.407554626464844,20.407554626464844,19.100177982115166,20.407554626464844,62503673
2000-07-28,20.57596778869629,20.575967788696286,20.575967788696286,20.575967788696286,56532164
2000-07-31,20.924076080322266,20.924076080322266,20.924076080322266,20.924076080322266,41649927
2000-08-01,20.83726692199707,21.18537941283975,20.75045647898692,21.01175631124998,24514213
2000-08-02,20.75046157836914,20.75046157836914,20.75046157836914,20.75046157836914,20976614
2000-08-03,20.662782669067383,21.01176153432184,20.488291020870136,20.488291020870136,36133925
2000-08-04,20.57596778869629,20.575967788696286,20.575967788696286,20.575967788696286,40743623
2000-08-07,18.838876724243164,19.79727005624668,18.757272868227624,19.3614786124213,59344126
2000-08-08,18.40915870666504,18.838875020034006,18.060178846546712,18.838875020034006,44934798
2000-08-09,19.44915771484375,19.53596815988756,18.40916051854587,18.40916051854587,66674408
2000-08-10,19.535968780517578,19.535968780517578,19.535968780517578,19.535968780517578,41622771
2000-08-11,19.187850952148438,19.797265355548387,19.10017202536828,19.53596336571858,32981102
2000-08-14,19.013364791870117,19.013364791870117,19.013364791870117,19.013364791870117,12983985
2000-08-15,18.838876724243164,19.187855508146278,18.757272868227624,19.01336611619472,18285226
2000-08-16,19.44915771484375,19.44915771484375,19.44915771484375,19.44915771484375,45065333
2000-08-17,20.4882869720459,20.4882869720459,20.4882869720459,20.4882869720459,54718452
2000-08-18,20.4882869720459,20.924078431340142,20.4075538319802,20.4882869720459,67799815
2000-08-21,21.011754989624023,21.44754861486779,20.662776233068744,20.662776233068744,70934159
2000-08-22,20.662782669067383,21.01176153432184,20.40755786485023,21.01176153432184,27973662
2000-08-23,20.662782669067383,20.662782669067383,20.662782669067383,20.662782669067383,0
2000-08-24,20.233064651489258,20.75046003191751,20.058575232359964,20.407556286188406,47506776
2000-08-25,19.884946823120117,19.884946823120117,19.884946823120117,19.884946823120117,22270825
2000-08-28,19.27466583251953,19.27466583251953,19.27466583251953,19.27466583251953,20882915
2000-08-29,19.971763610839844,19.971763610839844,18.92568901368491,19.013367969831638,43000799
2000-08-30,19.44915771484375,20.319874321749253,19.44915771484375,19.97176182275155,36591252
2000-08-31,20.57596778869629,20.575967788696286,20.575967788696286,20.575967788696286,73297010
2000-09-01,21.795663833618164,21.795663833618164,21.795663833618164,21.795663833618164,270647200
2000-09-04,21.882474899291992,21.882474899291992,21.882474899291992,21.882474899291992,98352294
2000-09-05,22.661169052124023,22.748848002353007,21.708850783136228,21.882473892619576,129560168
2000-09-06,22.574356079101562,22.574356079101562,22.574356079101562,22.574356079101562,102041925
2000-09-07,21.708850860595703,21.708850860595703,21.708850860595703,21.708850860595703,119821734
2000-09-08,20.407554626464844,20.407554626464844,20.407554626464844,20.407554626464844,107097268
2000-09-11,19.971763610839844,19.971763610839844,19.971763610839844,19.971763610839844,72926611
2000-09-12,19.971763610839844,19.971763610839844,19.971763610839844,19.971763610839844,0
2000-09-13,20.75046157836914,20.83727204271278,19.79727461520112,19.79727461520112,87344403
2000-09-14,20.233064651489258,20.924080947665495,20.058575232359964,20.662781070662206,88510541
2000-09-15,19.62278175354004,19.62278175354004,19.62278175354004,19.62278175354004,113451031
2000-09-18,19.187850952148438,19.187850952148438,19.187850952148438,19.187850952148438,45427603
2000-09-19,19.013364791870117,19.013364791870117,19.013364791870117,19.013364791870117,88004087
2000-09-20,19.884946823120117,19.884946823120117,18.925685093070058,19.535965861919244,84816414
2000-09-21,20.407554626464844,20.575966723798032,19.622782124758633,19.622782124758633,109799803
2000-09-22,19.100173950195312,20.319871382950492,19.100173950195312,19.884946286241295,84831333
2000-09-25,19.535968780517578,19.71046039497102,18.925687920494784,19.18785627046083,57497972
2000-09-26,20.319873809814453,20.319873809814453,20.319873809814453,20.319873809814453,127978043
2000-09-27,20.146249771118164,20.146249771118164,20.146249771118164,20.146249771118164,83532090
2000-09-28,19.187850952148438,20.407548261988158,19.10017202536828,20.319869335208,62171047
2000-09-29,17.886558532714844,17.886558532714844,17.886558532714844,17.886558532714844,98364109
2000-10-02,15.539185523986816,15.539185523986818,15.539185523986818,15.539185523986818,73148745
2000-10-03,14.499188423156738,14.499188423156738,14.499188423156738,14.499188423156738,168295396
2000-10-04,14.06340217590332,14.063402175903322,14.063402175903322,14.063402175903322,5181081
2000-10-05,13.721359252929688,13.889772411359003,13.633680323112198,13.633680323112198,122624932
2000-10-06,14.673678398132324,14.673678398132324,14.673678398132324,14.673678398132324,104241210
2000-10-09,15.022661209106445,15.539186933722231,14.934982255429727,15.539186933722231,97261864
2000-10-10,15.022661209106445,15.022661209106447,15.022661209106447,15.022661209106447,0
2000-10-11,15.022661209106445,15.022661209106447,15.022661209106447,15.022661209106447,137697704
2000-10-12,15.109471321105957,15.109471321105959,15.109471321105959,15.109471321105959,174041968
2000-10-13,15.109471321105957,15.109471321105959,15.109471321105959,15.109471321105959,137350795
2000-10-16,14.586870193481445,14.586870193481444,14.586870193481444,14.586870193481444,0
2000-10-17,14.586870193481445,15.022661681211227,14.063398641534663,14.586870193481444,141866968
2000-10-18,13.633682250976562,13.633682250976562,13.633682250976562,13.633682250976562,77870948
2000-10-19,12.722164154052734,12.722164154052734,12.722164154052734,12.722164154052734,56887924
2000-10-20,13.546871185302734,13.546871185302734,13.546871185302734,13.546871185302734,22214325
2000-10-23,15.196281433105469,15.370771924446759,14.499189078729259,15.370771924446759,256082428
2000-10-24,16.236278533935547,16.236278533935547,16.236278533935547,16.236278533935547,152930456
2000-10-25,16.75888442993164,16.75888442993164,16.75888442993164,16.75888442993164,158560214
2000-10-26,16.236278533935547,16.49757946485508,16.236278533935547,16.236278533935547,84091111
2000-10-27,15.713675498962402,15.713675498962404,15.713675498962404,15.713675498962404,0
2000-10-30,15.196281433105469,15.196281433105469,15.196281433105469,15.196281433105469,4337004
2000-10-31,14.673678398132324,15.196281366667115,14.673678398132324,14.673678398132324,86642255
2000-11-01,14.412378311157227,14.412378311157227,14.412378311157227,14.412378311157227,83436344
2000-11-02,15.370774269104004,15.370774269104002,14.063398693316039,14.063398693316039,98362691
2000-11-03,16.4107666015625,16.4107666015625,15.974975244052601,16.23627613638683,158299076
2000-11-06,16.497581481933594,16.497581481933594,16.497581481933594,16.497581481933594,105749233
2000-11-07,17.624391555786133,17.624391555786133,17.624391555786133,17.624391555786133,157522738
2000-11-08,18.234668731689453,18.75727055543006,17.02104969682104,17.45076488829393,204410435
2000-11-09,18.147859573364258,18.147859573364258,18.147859573364258,18.147859573364258,125585728
2000-11-10,17.537582397460938,17.537582397460938,17.537582397460938,17.537582397460938,80606512
2000-11-13,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,120064327
2000-11-14,16.8465633392334,16.8465633392334,16.8465633392334,16.8465633392334,82286357
2000-11-15,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,158117191
2000-11-16,16.8465633392334,16.8465633392334,16.8465633392334,16.8465633392334,127508821
2000-11-17,17.189462661743164,17.276274202131813,16.061786678742266,16.585256999321228,114248630
2000-11-20,15.370774269104004,15.370774269104002,15.370774269104002,15.370774269104002,85964106
2000-11-21,16.4107666015625,16.4107666015625,16.4107666015625,16.4107666015625,140443231
2000-11-22,16.236278533935547,16.236278533935547,16.236278533935547,16.236278533935547,132995030
2000-11-23,16.585256576538086,16.585256576538086,16.585256576538086,16.585256576538086,86844659
2000-11-24,16.8465633392334,16.8465633392334,16.8465633392334,16.8465633392334,111322082
2000-11-27,16.497581481933594,16.497581481933594,16.497581481933594,16.497581481933594,83160547
2000-11-28,16.497581481933594,16.497581481933594,16.497581481933594,16.497581481933594,73462510
2000-11-29,16.75888442993164,16.846563388421593,16.323960327542885,16.323960327542885,79169876
2000-11-30,16.323959350585938,16.323959350585938,16.323959350585938,16.323959350585938,91239301
2000-12-01,16.672069549560547,16.672069549560547,16.672069549560547,16.672069549560547,76860582
2000-12-04,15.626864433288574,15.626864433288576,15.626864433288576,15.626864433288576,61524985
2000-12-05,15.109471321105957,15.457582700360541,15.109471321105959,15.109471321105959,102725039
2000-12-06,14.934982299804688,15.713677492242882,14.760491787454216,15.713677492242882,108956094
2000-12-07,14.934982299804688,14.934982299804688,14.934982299804688,14.934982299804688,59915242
2000-12-08,15.196281433105469,15.196281433105469,15.196281433105469,15.196281433105469,70547610
2000-12-11,15.28396224975586,15.283962249755861,15.283962249755861,15.283962249755861,55666664
2000-12-12,16.323959350585938,16.323959350585938,15.45758410329008,15.539186856773494,157141990
2000-12-13,16.585256576538086,16.585256576538086,16.585256576538086,16.585256576538086,97502905
2000-12-14,16.323959350585938,16.323959350585938,16.323959350585938,16.323959350585938,80169832
2000-12-15,15.974976539611816,15.974976539611816,15.974976539611816,15.974976539611816,40478403
2000-12-18,15.28396224975586,15.283962249755861,15.283962249755861,15.283962249755861,77173216
2000-12-19,15.022661209106445,15.022661209106447,15.022661209106447,15.022661209106447,65667608
2000-12-20,14.84816837310791,14.848168373107912,14.848168373107912,14.848168373107912,117935746
2000-12-21,14.412378311157227,14.586868811946676,14.412378311157227,14.412378311157227,38049793
2000-12-22,14.673678398132324,14.84816888871074,14.23788697717886,14.23788697717886,80460709
2000-12-25,14.673678398132324,14.673678398132324,14.673678398132324,14.673678398132324,0
2000-12-26,14.673678398132324,14.934980436292067,14.412377467757276,14.934980436292067,42158448
2000-12-27,14.237889289855957,14.237889289855955,14.237889289855955,14.237889289855955,30791786
2000-12-28,14.586870193481445,14.586870193481444,14.586870193481444,14.586870193481444,93750699
2000-12-29,14.586870193481445,14.7604922074635,14.32556811528239,14.586870193481444,60166713
2001-01-01,14.586870193481445,14.586870193481444,14.586870193481444,14.586870193481444,0
2001-01-02,15.109471321105957,15.196281763167644,14.15107690661133,14.412377843804228,51515839
2001-01-03,14.84816837310791,15.196280838976078,14.760489433155474,14.934979917674706,36687828
2001-01-04,15.800488471984863,15.800488471984865,15.800488471984865,15.800488471984865,89040204
2001-01-05,16.323959350585938,16.323959350585938,16.323959350585938,16.323959350585938,117677090
2001-01-08,15.626864433288574,15.626864433288576,15.626864433288576,15.626864433288576,68151889
2001-01-09,16.497581481933594,16.497581481933594,16.497581481933594,16.497581481933594,102530102
2001-01-10,16.497581481933594,16.497581481933594,16.497581481933594,16.497581481933594,81231801
2001-01-11,16.672069549560547,16.672069549560547,16.672069549560547,16.672069549560547,143220162
2001-01-12,16.585256576538086,17.10785948845122,16.49757764304061,16.933369016778055,58514018
2001-01-15,16.4107666015625,16.4107666015625,16.4107666015625,16.4107666015625,41144255
2001-01-16,17.02104949951172,17.27627420980463,16.410767638273068,16.410767638273068,96200912
2001-01-17,17.363086700439453,17.363086700439453,17.363086700439453,17.363086700439453,157586364
2001-01-18,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,96109589
2001-01-19,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,0
2001-01-22,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,0
2001-01-23,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,0
2001-01-24,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,0
2001-01-25,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,0
2001-01-26,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,0
2001-01-29,16.672069549560547,16.672069549560547,16.672069549560547,16.672069549560547,74985653
2001-01-30,17.79888153076172,17.79888153076172,17.79888153076172,17.79888153076172,62810486
2001-01-31,18.40915870666504,18.40915870666504,18.40915870666504,18.40915870666504,138252295
2001-02-01,18.060178756713867,18.060178756713867,18.060178756713867,18.060178756713867,54327794
2001-02-02,17.886558532714844,17.886558532714844,17.886558532714844,17.886558532714844,88703116
2001-02-05,17.189462661743164,17.189462661743164,17.189462661743164,17.189462661743164,52361896
2001-02-06,17.537582397460938,17.886563494699754,17.363091848841528,17.363091848841528,83759001
2001-02-07,17.107858657836914,17.107858657836914,17.107858657836914,17.107858657836914,42562908
2001-02-08,17.45076560974121,17.45076560974121,17.45076560974121,17.45076560974121,45431564
2001-02-09,17.973369598388672,17.973369598388672,17.973369598388672,17.973369598388672,109737656
2001-02-12,17.886558532714844,18.321481474483026,17.798878477091627,17.973368977304897,77686327
2001-02-13,18.147859573364258,18.147859573364258,18.147859573364258,18.147859573364258,137790352
2001-02-14,17.537582397460938,17.537582397460938,17.537582397460938,17.537582397460938,80882450
2001-02-15,18.147859573364258,18.147859573364258,18.147859573364258,18.147859573364258,69075167
2001-02-16,17.624391555786133,17.624391555786133,17.624391555786133,17.624391555786133,69925091
2001-02-19,17.189462661743164,17.189462661743164,17.189462661743164,17.189462661743164,32451767
2001-02-20,17.363086700439453,17.363086700439453,17.363086700439453,17.363086700439453,83762279
2001-02-21,17.886558532714844,17.886558532714844,17.886558532714844,17.886558532714844,56994776
2001-02-22,17.276277542114258,17.276277542114258,17.276277542114258,17.276277542114258,37481847
2001-02-23,17.45076560974121,17.45076560974121,17.45076560974121,17.45076560974121,45116615
2001-02-26,17.363086700439453,17.88655819108094,17.363086700439453,17.45076675438798,47882427
2001-02-27,17.45076560974121,17.45076560974121,17.45076560974121,17.45076560974121,45279224
2001-02-28,17.45076560974121,17.45076560974121,17.45076560974121,17.45076560974121,0
2001-03-01,17.189462661743164,17.189462661743164,17.189462661743164,17.189462661743164,47432319
2001-03-02,16.672069549560547,16.672069549560547,16.672069549560547,16.672069549560547,40040505
2001-03-05,16.672069549560547,16.672069549560547,16.672069549560547,16.672069549560547,24650797
2001-03-06,16.75888442993164,17.107864364968503,16.75888442993164,16.846563388421593,31032693
2001-03-07,17.624391555786133,17.624391555786133,17.624391555786133,17.624391555786133,67266265
2001-03-08,17.276277542114258,17.276277542114258,17.276277542114258,17.276277542114258,31027842
2001-03-09,17.189462661743164,17.189462661743164,17.189462661743164,17.189462661743164,16905243
2001-03-12,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,20894757
2001-03-13,17.624391555786133,17.624391555786133,17.189467445252316,17.189467445252316,61331988
2001-03-14,18.4959716796875,18.4959716796875,18.4959716796875,18.4959716796875,140823591
2001-03-15,18.58365249633789,18.58365249633789,18.58365249633789,18.58365249633789,93488102
2001-03-16,17.886558532714844,17.886558532714844,17.886558532714844,17.886558532714844,62863634
2001-03-19,17.624391555786133,17.624391555786133,17.624391555786133,17.624391555786133,26213875
2001-03-20,17.45076560974121,17.45076560974121,17.45076560974121,17.45076560974121,28554092
2001-03-21,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,48849379
2001-03-22,17.537582397460938,17.537582397460938,17.189469803711468,17.189469803711468,32002081
2001-03-23,17.537582397460938,18.060185539829817,17.537582397460938,17.798883414752844,45853827
2001-03-26,17.79888153076172,17.886561601427793,17.62439210839688,17.79888153076172,62931221
2001-03-27,17.712066650390625,18.495970531415626,17.62438770939394,18.060179120404783,74558392
2001-03-28,17.537582397460938,17.886563494699754,17.537582397460938,17.798883414752844,30463650
2001-03-29,17.363086700439453,17.53757719731995,17.276276257507487,17.363086700439453,27942017
